Destination,area_code,value,Year
Yokohama-shi,14100,398912,2011
Yokohama-shi,14100,405805,2012
Yokohama-shi,14100,404623,2013
Yokohama-shi,14100,393335,2014
Yokohama-shi,14100,405894,2015
Yokohama-shi,14100,387007,2016
Yokohama-shi,14100,384128,2017
Yokohama-shi,14100,443111,2018
Yokohama-shi,14100,447048,2019
Yokohama-shi,14100,399110,2020
Yokohama-shi,14100,401272,2021
Yokohama-shi,14100,393120,2022
Yokohama-shi,14100,390965,2023
Yokohama-shi,14100,388085,2024
Yokoshibahikari-machi,12410,1410,2008
Yokoshibahikari-machi,12410,1360,2009
Yokoshibahikari-machi,12410,1303,2010
Yokoshibahikari-machi,12410,1301,2011
Yokoshibahikari-machi,12410,1188,2012
Yokoshibahikari-machi,12410,1278,2013
Yokoshibahikari-machi,12410,1164,2014
Yokoshibahikari-machi,12410,1003,2015
Yokoshibahikari-machi,12410,1091,2016
Yokoshibahikari-machi,12410,984,2017
Yokoshibahikari-machi,12410,1071,2018
Yokoshibahikari-machi,12410,1226,2019
Yokoshibahikari-machi,12410,1143,2020
Yokoshibahikari-machi,12410,1067,2021
Yokoshibahikari-machi,12410,1135,2022
Yokoshibahikari-machi,12410,1166,2023
Yokoshibahikari-machi,12410,1221,2024
Yokosuka-shi,14201,32043,2008
Yokosuka-shi,14201,30964,2009
Yokosuka-shi,14201,29485,2010
Yokosuka-shi,14201,28161,2011
Yokosuka-shi,14201,28177,2012
Yokosuka-shi,14201,26736,2013
Yokosuka-shi,14201,28506,2014
Yokosuka-shi,14201,27421,2015
Yokosuka-shi,14201,27175,2016
Yokosuka-shi,14201,28332,2017
Yokosuka-shi,14201,29978,2018
Yokosuka-shi,14201,29512,2019
Yokosuka-shi,14201,26161,2020
Yokosuka-shi,14201,26838,2021
Yokosuka-shi,14201,26933,2022
Yokosuka-shi,14201,26364,2023
Yokosuka-shi,14201,25375,2024
Yokote-shi,5203,4136,2008
Yokote-shi,5203,3853,2009
Yokote-shi,5203,4092,2010
Yokote-shi,5203,3847,2011
Yokote-shi,5203,3580,2012
Yokote-shi,5203,3463,2013
Yokote-shi,5203,3421,2014
Yokote-shi,5203,3352,2015
Yokote-shi,5203,3297,2016
Yokote-shi,5203,3296,2017
Yokote-shi,5203,3334,2018
Yokote-shi,5203,3281,2019
Yokote-shi,5203,3055,2020
Yokote-shi,5203,2914,2021
Yokote-shi,5203,2931,2022
Yokote-shi,5203,2865,2023
Yokote-shi,5203,2733,2024
Yokoze-machi,11361,528,2008
Yokoze-machi,11361,519,2009
Yokoze-machi,11361,497,2010
Yokoze-machi,11361,536,2011
Yokoze-machi,11361,562,2012
Yokoze-machi,11361,522,2013
Yokoze-machi,11361,497,2014
Yokoze-machi,11361,471,2015
Yokoze-machi,11361,468,2016
Yokoze-machi,11361,461,2017
Yokoze-machi,11361,547,2018
Yokoze-machi,11361,547,2019
Yokoze-machi,11361,509,2020
Yokoze-machi,11361,382,2021
Yokoze-machi,11361,463,2022
Yokoze-machi,11361,462,2023
Yokoze-machi,11361,456,2024
Yomitan-son,47324,2986,2008
Yomitan-son,47324,3126,2009
Yomitan-son,47324,3296,2010
Yomitan-son,47324,3615,2011
Yomitan-son,47324,2907,2012
Yomitan-son,47324,3400,2013
Yomitan-son,47324,3137,2014
Yomitan-son,47324,3136,2015
Yomitan-son,47324,3472,2016
Yomitan-son,47324,3169,2017
Yomitan-son,47324,3471,2018
Yomitan-son,47324,3873,2019
Yomitan-son,47324,3528,2020
Yomitan-son,47324,3799,2021
Yomitan-son,47324,3849,2022
Yomitan-son,47324,3497,2023
Yomitan-son,47324,3814,2024
Yomogita-mura,2304,167,2008
Yomogita-mura,2304,105,2009
Yomogita-mura,2304,105,2010
Yomogita-mura,2304,107,2011
Yomogita-mura,2304,157,2012
Yomogita-mura,2304,94,2013
Yomogita-mura,2304,112,2014
Yomogita-mura,2304,123,2015
Yomogita-mura,2304,89,2016
Yomogita-mura,2304,107,2017
Yomogita-mura,2304,83,2018
Yomogita-mura,2304,89,2019
Yomogita-mura,2304,54,2020
Yomogita-mura,2304,70,2021
Yomogita-mura,2304,62,2022
Yomogita-mura,2304,74,2023
Yomogita-mura,2304,62,2024
Yonabaru-cho,47348,1876,2008
Yonabaru-cho,47348,2384,2009
Yonabaru-cho,47348,3180,2010
Yonabaru-cho,47348,2983,2011
Yonabaru-cho,47348,3160,2012
Yonabaru-cho,47348,2835,2013
Yonabaru-cho,47348,2512,2014
Yonabaru-cho,47348,2630,2015
Yonabaru-cho,47348,2732,2016
Yonabaru-cho,47348,2893,2017
Yonabaru-cho,47348,2658,2018
Yonabaru-cho,47348,2506,2019
Yonabaru-cho,47348,2650,2020
Yonabaru-cho,47348,2223,2021
Yonabaru-cho,47348,2239,2022
Yonabaru-cho,47348,2081,2023
Yonabaru-cho,47348,2163,2024
Yonago-shi,31202,10652,2008
Yonago-shi,31202,10756,2009
Yonago-shi,31202,10352,2010
Yonago-shi,31202,10458,2011
Yonago-shi,31202,10272,2012
Yonago-shi,31202,10268,2013
Yonago-shi,31202,9956,2014
Yonago-shi,31202,10487,2015
Yonago-shi,31202,9664,2016
Yonago-shi,31202,9759,2017
Yonago-shi,31202,10088,2018
Yonago-shi,31202,9817,2019
Yonago-shi,31202,9483,2020
Yonago-shi,31202,9651,2021
Yonago-shi,31202,9241,2022
Yonago-shi,31202,9189,2023
Yonago-shi,31202,8792,2024
Yonaguni-cho,47382,295,2008
Yonaguni-cho,47382,317,2009
Yonaguni-cho,47382,294,2010
Yonaguni-cho,47382,287,2011
Yonaguni-cho,47382,272,2012
Yonaguni-cho,47382,242,2013
Yonaguni-cho,47382,233,2014
Yonaguni-cho,47382,330,2015
Yonaguni-cho,47382,759,2016
Yonaguni-cho,47382,330,2017
Yonaguni-cho,47382,454,2018
Yonaguni-cho,47382,438,2019
Yonaguni-cho,47382,492,2020
Yonaguni-cho,47382,444,2021
Yonaguni-cho,47382,478,2022
Yonaguni-cho,47382,494,2023
Yonaguni-cho,47382,506,2024
Yonezawa-shi,6202,4827,2008
Yonezawa-shi,6202,5004,2009
Yonezawa-shi,6202,4775,2010
Yonezawa-shi,6202,5202,2011
Yonezawa-shi,6202,4741,2012
Yonezawa-shi,6202,4599,2013
Yonezawa-shi,6202,4329,2014
Yonezawa-shi,6202,4301,2015
Yonezawa-shi,6202,4138,2016
Yonezawa-shi,6202,4112,2017
Yonezawa-shi,6202,4731,2018
Yonezawa-shi,6202,4644,2019
Yonezawa-shi,6202,4057,2020
Yonezawa-shi,6202,4407,2021
Yonezawa-shi,6202,4653,2022
Yonezawa-shi,6202,4036,2023
Yonezawa-shi,6202,3886,2024
Yorii-machi,11408,2327,2008
Yorii-machi,11408,2210,2009
Yorii-machi,11408,2039,2010
Yorii-machi,11408,2127,2011
Yorii-machi,11408,1999,2012
Yorii-machi,11408,2222,2013
Yorii-machi,11408,2034,2014
Yorii-machi,11408,2010,2015
Yorii-machi,11408,2037,2016
Yorii-machi,11408,2051,2017
Yorii-machi,11408,2284,2018
Yorii-machi,11408,2355,2019
Yorii-machi,11408,1927,2020
Yorii-machi,11408,2382,2021
Yorii-machi,11408,2277,2022
Yorii-machi,11408,2297,2023
Yorii-machi,11408,2058,2024
Yoro-cho,21341,1332,2008
Yoro-cho,21341,1440,2009
Yoro-cho,21341,1286,2010
Yoro-cho,21341,1207,2011
Yoro-cho,21341,1206,2012
Yoro-cho,21341,1148,2013
Yoro-cho,21341,1022,2014
Yoro-cho,21341,1003,2015
Yoro-cho,21341,945,2016
Yoro-cho,21341,999,2017
Yoro-cho,21341,1319,2018
Yoro-cho,21341,1214,2019
Yoro-cho,21341,1025,2020
Yoro-cho,21341,1009,2021
Yoro-cho,21341,1160,2022
Yoro-cho,21341,1193,2023
Yoro-cho,21341,1167,2024
Yoro-gun,21340,1332,2008
Yoro-gun,21340,1440,2009
Yoro-gun,21340,1286,2010
Yoro-gun,21340,1207,2011
Yoro-gun,21340,1206,2012
Yoro-gun,21340,1148,2013
Yoro-gun,21340,1022,2014
Yoro-gun,21340,1003,2015
Yoro-gun,21340,945,2016
Yoro-gun,21340,999,2017
Yoro-gun,21340,1319,2018
Yoro-gun,21340,1214,2019
Yoro-gun,21340,1025,2020
Yoro-gun,21340,1009,2021
Yoro-gun,21340,1160,2022
Yoro-gun,21340,1193,2023
Yoro-gun,21340,1167,2024
Yoron-cho,46535,646,2008
Yoron-cho,46535,624,2009
Yoron-cho,46535,668,2010
Yoron-cho,46535,554,2011
Yoron-cho,46535,615,2012
Yoron-cho,46535,553,2013
Yoron-cho,46535,523,2014
Yoron-cho,46535,567,2015
Yoron-cho,46535,595,2016
Yoron-cho,46535,517,2017
Yoron-cho,46535,529,2018
Yoron-cho,46535,457,2019
Yoron-cho,46535,484,2020
Yoron-cho,46535,466,2021
Yoron-cho,46535,420,2022
Yoron-cho,46535,514,2023
Yoron-cho,46535,522,2024
Yosa-gun,26460,1100,2008
Yosa-gun,26460,1121,2009
Yosa-gun,26460,1107,2010
Yosa-gun,26460,1075,2011
Yosa-gun,26460,1119,2012
Yosa-gun,26460,1061,2013
Yosa-gun,26460,1053,2014
Yosa-gun,26460,1038,2015
Yosa-gun,26460,1131,2016
Yosa-gun,26460,960,2017
Yosa-gun,26460,913,2018
Yosa-gun,26460,964,2019
Yosa-gun,26460,925,2020
Yosa-gun,26460,892,2021
Yosa-gun,26460,798,2022
Yosa-gun,26460,896,2023
Yosa-gun,26460,898,2024
Yosano-cho,26465,976,2008
Yosano-cho,26465,1001,2009
Yosano-cho,26465,1000,2010
Yosano-cho,26465,990,2011
Yosano-cho,26465,1022,2012
Yosano-cho,26465,974,2013
Yosano-cho,26465,938,2014
Yosano-cho,26465,931,2015
Yosano-cho,26465,981,2016
Yosano-cho,26465,868,2017
Yosano-cho,26465,797,2018
Yosano-cho,26465,865,2019
Yosano-cho,26465,844,2020
Yosano-cho,26465,802,2021
Yosano-cho,26465,684,2022
Yosano-cho,26465,802,2023
Yosano-cho,26465,794,2024
Yoshida-cho,22424,2667,2008
Yoshida-cho,22424,2470,2009
Yoshida-cho,22424,2069,2010
Yoshida-cho,22424,2101,2011
Yoshida-cho,22424,2124,2012
Yoshida-cho,22424,1661,2013
Yoshida-cho,22424,1646,2014
Yoshida-cho,22424,1727,2015
Yoshida-cho,22424,1908,2016
Yoshida-cho,22424,1819,2017
Yoshida-cho,22424,2943,2018
Yoshida-cho,22424,2760,2019
Yoshida-cho,22424,2321,2020
Yoshida-cho,22424,2212,2021
Yoshida-cho,22424,2560,2022
Yoshida-cho,22424,2410,2023
Yoshida-cho,22424,2146,2024
Yoshida-gun,18320,1028,2008
Yoshida-gun,18320,1107,2009
Yoshida-gun,18320,966,2010
Yoshida-gun,18320,959,2011
Yoshida-gun,18320,955,2012
Yoshida-gun,18320,872,2013
Yoshida-gun,18320,872,2014
Yoshida-gun,18320,910,2015
Yoshida-gun,18320,845,2016
Yoshida-gun,18320,866,2017
Yoshida-gun,18320,982,2018
Yoshida-gun,18320,1073,2019
Yoshida-gun,18320,1085,2020
Yoshida-gun,18320,1042,2021
Yoshida-gun,18320,1070,2022
Yoshida-gun,18320,905,2023
Yoshida-gun,18320,869,2024
Yoshii-machi,10363,1403,2008
Yoshika-cho,32505,410,2008
Yoshika-cho,32505,486,2009
Yoshika-cho,32505,472,2010
Yoshika-cho,32505,442,2011
Yoshika-cho,32505,459,2012
Yoshika-cho,32505,407,2013
Yoshika-cho,32505,458,2014
Yoshika-cho,32505,449,2015
Yoshika-cho,32505,455,2016
Yoshika-cho,32505,439,2017
Yoshika-cho,32505,509,2018
Yoshika-cho,32505,575,2019
Yoshika-cho,32505,394,2020
Yoshika-cho,32505,372,2021
Yoshika-cho,32505,372,2022
Yoshika-cho,32505,388,2023
Yoshika-cho,32505,404,2024
Yoshikawa-shi,11243,6016,2008
Yoshikawa-shi,11243,5711,2009
Yoshikawa-shi,11243,5787,2010
Yoshikawa-shi,11243,6101,2011
Yoshikawa-shi,11243,6223,2012
Yoshikawa-shi,11243,5742,2013
Yoshikawa-shi,11243,7163,2014
Yoshikawa-shi,11243,7243,2015
Yoshikawa-shi,11243,5890,2016
Yoshikawa-shi,11243,6277,2017
Yoshikawa-shi,11243,6526,2018
Yoshikawa-shi,11243,6489,2019
Yoshikawa-shi,11243,5620,2020
Yoshikawa-shi,11243,5463,2021
Yoshikawa-shi,11243,5368,2022
Yoshikawa-shi,11243,4958,2023
Yoshikawa-shi,11243,5443,2024
Yoshimi-machi,11347,1220,2008
Yoshimi-machi,11347,1254,2009
Yoshimi-machi,11347,1151,2010
Yoshimi-machi,11347,1042,2011
Yoshimi-machi,11347,1105,2012
Yoshimi-machi,11347,967,2013
Yoshimi-machi,11347,985,2014
Yoshimi-machi,11347,927,2015
Yoshimi-machi,11347,980,2016
Yoshimi-machi,11347,1018,2017
Yoshimi-machi,11347,1067,2018
Yoshimi-machi,11347,1087,2019
Yoshimi-machi,11347,942,2020
Yoshimi-machi,11347,930,2021
Yoshimi-machi,11347,1034,2022
Yoshimi-machi,11347,940,2023
Yoshimi-machi,11347,1058,2024
Yoshino-cho,29441,396,2008
Yoshino-cho,29441,330,2009
Yoshino-cho,29441,297,2010
Yoshino-cho,29441,299,2011
Yoshino-cho,29441,392,2012
Yoshino-cho,29441,280,2013
Yoshino-cho,29441,287,2014
Yoshino-cho,29441,336,2015
Yoshino-cho,29441,260,2016
Yoshino-cho,29441,294,2017
Yoshino-cho,29441,293,2018
Yoshino-cho,29441,301,2019
Yoshino-cho,29441,212,2020
Yoshino-cho,29441,250,2021
Yoshino-cho,29441,198,2022
Yoshino-cho,29441,222,2023
Yoshino-cho,29441,170,2024
Yoshino-gun,29440,2367,2008
Yoshino-gun,29440,2417,2009
Yoshino-gun,29440,2574,2010
Yoshino-gun,29440,2248,2011
Yoshino-gun,29440,2377,2012
Yoshino-gun,29440,2247,2013
Yoshino-gun,29440,2182,2014
Yoshino-gun,29440,2073,2015
Yoshino-gun,29440,1960,2016
Yoshino-gun,29440,2007,2017
Yoshino-gun,29440,2145,2018
Yoshino-gun,29440,2005,2019
Yoshino-gun,29440,1784,2020
Yoshino-gun,29440,1831,2021
Yoshino-gun,29440,1780,2022
Yoshino-gun,29440,1798,2023
Yoshino-gun,29440,1576,2024
Yoshinogari-cho,41327,1921,2008
Yoshinogari-cho,41327,1981,2009
Yoshinogari-cho,41327,1724,2010
Yoshinogari-cho,41327,1695,2011
Yoshinogari-cho,41327,1691,2012
Yoshinogari-cho,41327,1821,2013
Yoshinogari-cho,41327,1827,2014
Yoshinogari-cho,41327,1893,2015
Yoshinogari-cho,41327,1674,2016
Yoshinogari-cho,41327,1828,2017
Yoshinogari-cho,41327,1976,2018
Yoshinogari-cho,41327,1895,2019
Yoshinogari-cho,41327,1832,2020
Yoshinogari-cho,41327,1894,2021
Yoshinogari-cho,41327,1856,2022
Yoshinogari-cho,41327,1754,2023
Yoshinogari-cho,41327,1710,2024
Yoshinogawa-shi,36205,2182,2008
Yoshinogawa-shi,36205,2156,2009
Yoshinogawa-shi,36205,1975,2010
Yoshinogawa-shi,36205,1901,2011
Yoshinogawa-shi,36205,2185,2012
Yoshinogawa-shi,36205,2011,2013
Yoshinogawa-shi,36205,1972,2014
Yoshinogawa-shi,36205,1877,2015
Yoshinogawa-shi,36205,1748,2016
Yoshinogawa-shi,36205,1661,2017
Yoshinogawa-shi,36205,2034,2018
Yoshinogawa-shi,36205,2019,2019
Yoshinogawa-shi,36205,1588,2020
Yoshinogawa-shi,36205,1783,2021
Yoshinogawa-shi,36205,1692,2022
Yoshinogawa-shi,36205,1825,2023
Yoshinogawa-shi,36205,1582,2024
Yoshioka-machi,10345,1752,2008
Yoshioka-machi,10345,1627,2009
Yoshioka-machi,10345,1655,2010
Yoshioka-machi,10345,1719,2011
Yoshioka-machi,10345,1751,2012
Yoshioka-machi,10345,1971,2013
Yoshioka-machi,10345,1844,2014
Yoshioka-machi,10345,1644,2015
Yoshioka-machi,10345,1811,2016
Yoshioka-machi,10345,1943,2017
Yoshioka-machi,10345,2003,2018
Yoshioka-machi,10345,1966,2019
Yoshioka-machi,10345,1703,2020
Yoshioka-machi,10345,2102,2021
Yoshioka-machi,10345,1925,2022
Yoshioka-machi,10345,1852,2023
Yoshioka-machi,10345,1780,2024
Yoshitomi-machi,40642,586,2008
Yoshitomi-machi,40642,539,2009
Yoshitomi-machi,40642,600,2010
Yoshitomi-machi,40642,634,2011
Yoshitomi-machi,40642,451,2012
Yoshitomi-machi,40642,465,2013
Yoshitomi-machi,40642,443,2014
Yoshitomi-machi,40642,508,2015
Yoshitomi-machi,40642,522,2016
Yoshitomi-machi,40642,632,2017
Yoshitomi-machi,40642,602,2018
Yoshitomi-machi,40642,491,2019
Yoshitomi-machi,40642,491,2020
Yoshitomi-machi,40642,508,2021
Yoshitomi-machi,40642,628,2022
Yoshitomi-machi,40642,584,2023
Yoshitomi-machi,40642,432,2024
Yotsukaido-shi,12228,7809,2008
Yotsukaido-shi,12228,7758,2009
Yotsukaido-shi,12228,7431,2010
Yotsukaido-shi,12228,8148,2011
Yotsukaido-shi,12228,7354,2012
Yotsukaido-shi,12228,7350,2013
Yotsukaido-shi,12228,6667,2014
Yotsukaido-shi,12228,7164,2015
Yotsukaido-shi,12228,7215,2016
Yotsukaido-shi,12228,8028,2017
Yotsukaido-shi,12228,9764,2018
Yotsukaido-shi,12228,10126,2019
Yotsukaido-shi,12228,7602,2020
Yotsukaido-shi,12228,7905,2021
Yotsukaido-shi,12228,7385,2022
Yotsukaido-shi,12228,7359,2023
Yotsukaido-shi,12228,6894,2024
Yuasa-cho,30361,624,2008
Yuasa-cho,30361,635,2009
Yuasa-cho,30361,675,2010
Yuasa-cho,30361,638,2011
Yuasa-cho,30361,577,2012
Yuasa-cho,30361,610,2013
Yuasa-cho,30361,478,2014
Yuasa-cho,30361,644,2015
Yuasa-cho,30361,520,2016
Yuasa-cho,30361,461,2017
Yuasa-cho,30361,452,2018
Yuasa-cho,30361,561,2019
Yuasa-cho,30361,482,2020
Yuasa-cho,30361,406,2021
Yuasa-cho,30361,478,2022
Yuasa-cho,30361,460,2023
Yuasa-cho,30361,496,2024
Yubari-shi,1209,648,2008
Yubari-shi,1209,649,2009
Yubari-shi,1209,548,2010
Yubari-shi,1209,551,2011
Yubari-shi,1209,447,2012
Yubari-shi,1209,468,2013
Yubari-shi,1209,455,2014
Yubari-shi,1209,468,2015
Yubari-shi,1209,382,2016
Yubari-shi,1209,366,2017
Yubari-shi,1209,527,2018
Yubari-shi,1209,553,2019
Yubari-shi,1209,296,2020
Yubari-shi,1209,338,2021
Yubari-shi,1209,268,2022
Yubari-shi,1209,342,2023
Yubari-shi,1209,294,2024
Yubetsu-cho,1559,254,2008
Yubetsu-cho,1559,538,2009
Yubetsu-cho,1559,549,2010
Yubetsu-cho,1559,593,2011
Yubetsu-cho,1559,528,2012
Yubetsu-cho,1559,483,2013
Yubetsu-cho,1559,499,2014
Yubetsu-cho,1559,467,2015
Yubetsu-cho,1559,511,2016
Yubetsu-cho,1559,512,2017
Yubetsu-cho,1559,513,2018
Yubetsu-cho,1559,563,2019
Yubetsu-cho,1559,524,2020
Yubetsu-cho,1559,462,2021
Yubetsu-cho,1559,432,2022
Yubetsu-cho,1559,486,2023
Yubetsu-cho,1559,518,2024
Yufu-shi,44213,3004,2008
Yufu-shi,44213,3208,2009
Yufu-shi,44213,3066,2010
Yufu-shi,44213,2932,2011
Yufu-shi,44213,2913,2012
Yufu-shi,44213,3042,2013
Yufu-shi,44213,3047,2014
Yufu-shi,44213,2970,2015
Yufu-shi,44213,2720,2016
Yufu-shi,44213,2798,2017
Yufu-shi,44213,3525,2018
Yufu-shi,44213,3284,2019
Yufu-shi,44213,3021,2020
Yufu-shi,44213,3249,2021
Yufu-shi,44213,2984,2022
Yufu-shi,44213,3349,2023
Yufu-shi,44213,3306,2024
Yugawa-mura,7422,169,2008
Yugawa-mura,7422,142,2009
Yugawa-mura,7422,132,2010
Yugawa-mura,7422,141,2011
Yugawa-mura,7422,98,2012
Yugawa-mura,7422,172,2013
Yugawa-mura,7422,119,2014
Yugawa-mura,7422,272,2015
Yugawa-mura,7422,215,2016
Yugawa-mura,7422,141,2017
Yugawa-mura,7422,102,2018
Yugawa-mura,7422,94,2019
Yugawa-mura,7422,232,2020
Yugawa-mura,7422,136,2021
Yugawa-mura,7422,120,2022
Yugawa-mura,7422,128,2023
Yugawa-mura,7422,132,2024
Yugawara-machi,14384,2375,2008
Yugawara-machi,14384,2377,2009
Yugawara-machi,14384,2278,2010
Yugawara-machi,14384,2147,2011
Yugawara-machi,14384,2106,2012
Yugawara-machi,14384,1992,2013
Yugawara-machi,14384,2040,2014
Yugawara-machi,14384,2073,2015
Yugawara-machi,14384,1944,2016
Yugawara-machi,14384,2283,2017
Yugawara-machi,14384,2226,2018
Yugawara-machi,14384,2091,2019
Yugawara-machi,14384,1949,2020
Yugawara-machi,14384,1987,2021
Yugawara-machi,14384,2044,2022
Yugawara-machi,14384,2043,2023
Yugawara-machi,14384,1942,2024
Yuki-gun,8520,965,2008
Yuki-gun,8520,961,2009
Yuki-gun,8520,932,2010
Yuki-gun,8520,975,2011
Yuki-gun,8520,977,2012
Yuki-gun,8520,919,2013
Yuki-gun,8520,727,2014
Yuki-gun,8520,914,2015
Yuki-gun,8520,757,2016
Yuki-gun,8520,921,2017
Yuki-gun,8520,1570,2018
Yuki-gun,8520,1720,2019
Yuki-gun,8520,1139,2020
Yuki-gun,8520,1086,2021
Yuki-gun,8520,1953,2022
Yuki-gun,8520,1712,2023
Yuki-gun,8520,1591,2024
Yuki-shi,8207,3393,2008
Yuki-shi,8207,2973,2009
Yuki-shi,8207,2774,2010
Yuki-shi,8207,2724,2011
Yuki-shi,8207,2819,2012
Yuki-shi,8207,2769,2013
Yuki-shi,8207,2779,2014
Yuki-shi,8207,2839,2015
Yuki-shi,8207,2984,2016
Yuki-shi,8207,2732,2017
Yuki-shi,8207,3762,2018
Yuki-shi,8207,3720,2019
Yuki-shi,8207,3232,2020
Yuki-shi,8207,3392,2021
Yuki-shi,8207,3990,2022
Yuki-shi,8207,3568,2023
Yuki-shi,8207,3443,2024
Yukuhashi-shi,40213,5759,2008
Yukuhashi-shi,40213,5237,2009
Yukuhashi-shi,40213,6178,2010
Yukuhashi-shi,40213,5525,2011
Yukuhashi-shi,40213,5326,2012
Yukuhashi-shi,40213,5536,2013
Yukuhashi-shi,40213,5283,2014
Yukuhashi-shi,40213,5135,2015
Yukuhashi-shi,40213,5298,2016
Yukuhashi-shi,40213,5690,2017
Yukuhashi-shi,40213,6385,2018
Yukuhashi-shi,40213,6245,2019
Yukuhashi-shi,40213,5421,2020
Yukuhashi-shi,40213,5492,2021
Yukuhashi-shi,40213,6060,2022
Yukuhashi-shi,40213,6727,2023
Yukuhashi-shi,40213,6258,2024
Yuni-cho,1427,350,2008
Yuni-cho,1427,372,2009
Yuni-cho,1427,302,2010
Yuni-cho,1427,298,2011
Yuni-cho,1427,260,2012
Yuni-cho,1427,290,2013
Yuni-cho,1427,340,2014
Yuni-cho,1427,287,2015
Yuni-cho,1427,276,2016
Yuni-cho,1427,331,2017
Yuni-cho,1427,250,2018
Yuni-cho,1427,296,2019
Yuni-cho,1427,247,2020
Yuni-cho,1427,310,2021
Yuni-cho,1427,256,2022
Yuni-cho,1427,262,2023
Yuni-cho,1427,221,2024
Yunomae-machi,43506,238,2008
Yunomae-machi,43506,226,2009
Yunomae-machi,43506,240,2010
Yunomae-machi,43506,274,2011
Yunomae-machi,43506,235,2012
Yunomae-machi,43506,282,2013
Yunomae-machi,43506,254,2014
Yunomae-machi,43506,257,2015
Yunomae-machi,43506,260,2016
Yunomae-machi,43506,277,2017
Yunomae-machi,43506,234,2018
Yunomae-machi,43506,222,2019
Yunomae-machi,43506,228,2020
Yunomae-machi,43506,202,2021
Yunomae-machi,43506,180,2022
Yunomae-machi,43506,166,2023
Yunomae-machi,43506,178,2024
Yura-cho,30383,342,2008
Yura-cho,30383,273,2009
Yura-cho,30383,262,2010
Yura-cho,30383,266,2011
Yura-cho,30383,343,2012
Yura-cho,30383,287,2013
Yura-cho,30383,306,2014
Yura-cho,30383,269,2015
Yura-cho,30383,326,2016
Yura-cho,30383,208,2017
Yura-cho,30383,282,2018
Yura-cho,30383,343,2019
Yura-cho,30383,300,2020
Yura-cho,30383,313,2021
Yura-cho,30383,312,2022
Yura-cho,30383,260,2023
Yura-cho,30383,202,2024
Yurihama-cho,31370,993,2008
Yurihama-cho,31370,1067,2009
Yurihama-cho,31370,967,2010
Yurihama-cho,31370,921,2011
Yurihama-cho,31370,1027,2012
Yurihama-cho,31370,1007,2013
Yurihama-cho,31370,1018,2014
Yurihama-cho,31370,864,2015
Yurihama-cho,31370,977,2016
Yurihama-cho,31370,1041,2017
Yurihama-cho,31370,1051,2018
Yurihama-cho,31370,1004,2019
Yurihama-cho,31370,894,2020
Yurihama-cho,31370,922,2021
Yurihama-cho,31370,1025,2022
Yurihama-cho,31370,898,2023
Yurihama-cho,31370,944,2024
Yurihonjo-shi,5210,3250,2008
Yurihonjo-shi,5210,3058,2009
Yurihonjo-shi,5210,2993,2010
Yurihonjo-shi,5210,2991,2011
Yurihonjo-shi,5210,2861,2012
Yurihonjo-shi,5210,2828,2013
Yurihonjo-shi,5210,2888,2014
Yurihonjo-shi,5210,2758,2015
Yurihonjo-shi,5210,2678,2016
Yurihonjo-shi,5210,2692,2017
Yurihonjo-shi,5210,2697,2018
Yurihonjo-shi,5210,2815,2019
Yurihonjo-shi,5210,2529,2020
Yurihonjo-shi,5210,2616,2021
Yurihonjo-shi,5210,2657,2022
Yurihonjo-shi,5210,2856,2023
Yurihonjo-shi,5210,2412,2024
Yusuhara-cho,39405,183,2008
Yusuhara-cho,39405,181,2009
Yusuhara-cho,39405,225,2010
Yusuhara-cho,39405,179,2011
Yusuhara-cho,39405,277,2012
Yusuhara-cho,39405,199,2013
Yusuhara-cho,39405,234,2014
Yusuhara-cho,39405,358,2015
Yusuhara-cho,39405,272,2016
Yusuhara-cho,39405,260,2017
Yusuhara-cho,39405,254,2018
Yusuhara-cho,39405,218,2019
Yusuhara-cho,39405,212,2020
Yusuhara-cho,39405,242,2021
Yusuhara-cho,39405,200,2022
Yusuhara-cho,39405,226,2023
Yusuhara-cho,39405,198,2024
Yusui-cho,46452,898,2008
Yusui-cho,46452,878,2009
Yusui-cho,46452,705,2010
Yusui-cho,46452,846,2011
Yusui-cho,46452,753,2012
Yusui-cho,46452,689,2013
Yusui-cho,46452,620,2014
Yusui-cho,46452,615,2015
Yusui-cho,46452,680,2016
Yusui-cho,46452,654,2017
Yusui-cho,46452,594,2018
Yusui-cho,46452,608,2019
Yusui-cho,46452,668,2020
Yusui-cho,46452,606,2021
Yusui-cho,46452,702,2022
Yusui-cho,46452,553,2023
Yusui-cho,46452,662,2024
Yuza-machi,6461,586,2008
Yuza-machi,6461,556,2009
Yuza-machi,6461,521,2010
Yuza-machi,6461,427,2011
Yuza-machi,6461,519,2012
Yuza-machi,6461,541,2013
Yuza-machi,6461,498,2014
Yuza-machi,6461,563,2015
Yuza-machi,6461,434,2016
Yuza-machi,6461,525,2017
Yuza-machi,6461,503,2018
Yuza-machi,6461,435,2019
Yuza-machi,6461,476,2020
Yuza-machi,6461,364,2021
Yuza-machi,6461,456,2022
Yuza-machi,6461,350,2023
Yuza-machi,6461,368,2024
Yuzawa-machi,15461,823,2008
Yuzawa-machi,15461,844,2009
Yuzawa-machi,15461,786,2010
Yuzawa-machi,15461,735,2011
Yuzawa-machi,15461,948,2012
Yuzawa-machi,15461,870,2013
Yuzawa-machi,15461,764,2014
Yuzawa-machi,15461,779,2015
